-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  49.479   Longitude 11.1906 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 425.69 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS50M,ALLSKY_SFC_SW_DWN,WD50M,T2M
2023,8,5,19,96.08,1.09,17.45,350.47,17.6
2023,8,5,20,96.07,0.47,0.0,308.21,17.05
2023,8,5,21,96.06,0.98,0.0,235.05,16.29
2023,8,5,22,96.01,2.02,0.0,236.99,15.33
2023,8,5,23,95.96,3.1,0.0,247.82,14.76
2023,8,6,0,95.92,3.95,0.0,257.42,14.51
2023,8,6,1,95.88,4.46,0.0,260.82,14.25
2023,8,6,2,95.84,4.91,0.0,259.46,13.9
2023,8,6,3,95.78,5.33,0.0,256.17,13.43
2023,8,6,4,95.74,5.8,0.0,251.88,12.86
2023,8,6,5,95.71,6.14,29.73,250.69,13.0
2023,8,6,6,95.69,6.45,98.52,252.53,13.61
2023,8,6,7,95.66,7.6,179.25,258.32,14.62
2023,8,6,8,95.62,8.23,258.98,260.55,15.99
2023,8,6,9,95.59,8.38,318.84,257.07,17.32
2023,8,6,10,95.56,8.79,369.73,256.48,17.87
2023,8,6,11,95.54,9.68,440.76,259.21,17.85
2023,8,6,12,95.54,10.86,499.91,261.39,17.92
2023,8,6,13,95.56,11.65,471.51,261.44,17.27
2023,8,6,14,95.58,12.05,344.33,262.29,16.37
2023,8,6,15,95.61,12.13,168.12,264.23,15.73
2023,8,6,16,95.63,12.28,131.92,265.4,15.39
2023,8,6,17,95.65,12.15,94.52,264.47,14.88
2023,8,6,18,95.69,12.37,43.74,263.84,14.11
2023,8,6,19,95.74,13.02,15.12,265.18,13.37
2023,8,6,20,95.79,13.29,0.0,266.02,12.9
2023,8,6,21,95.83,13.55,0.0,266.76,12.51
2023,8,6,22,95.85,13.97,0.0,268.11,12.08
2023,8,6,23,95.87,14.9,0.0,271.74,11.62
2023,8,7,0,95.91,14.33,0.0,275.16,11.25
2023,8,7,1,95.94,12.75,0.0,275.1,10.87
2023,8,7,2,95.98,12.1,0.0,273.48,10.57
2023,8,7,3,96.01,12.07,0.0,273.12,10.33
2023,8,7,4,96.05,12.12,0.0,273.4,10.2
2023,8,7,5,96.11,12.0,19.88,272.46,10.12
2023,8,7,6,96.17,11.8,25.84,270.83,10.19
2023,8,7,7,96.23,12.06,94.42,270.89,10.44
2023,8,7,8,96.27,12.2,120.59,271.36,10.9
2023,8,7,9,96.32,12.09,137.95,271.67,11.51
2023,8,7,10,96.37,12.17,157.97,272.35,12.12
2023,8,7,11,96.41,12.08,264.73,272.71,12.63
2023,8,7,12,96.45,12.22,225.69,273.81,13.61
2023,8,7,13,96.49,12.48,236.77,276.61,14.52
2023,8,7,14,96.53,12.51,168.98,280.11,15.26
2023,8,7,15,96.56,12.25,162.87,283.27,15.92
2023,8,7,16,96.58,11.78,219.25,284.71,15.83
2023,8,7,17,96.62,10.44,145.59,284.03,15.36
2023,8,7,18,96.65,8.74,92.3,280.77,14.66
2023,8,7,19,96.68,8.24,17.28,276.21,13.24
2023,8,7,20,96.7,8.27,0.0,272.6,12.44
2023,8,7,21,96.71,8.16,0.0,269.18,11.91
2023,8,7,22,96.71,8.02,0.0,266.2,11.58
2023,8,7,23,96.71,7.73,0.0,263.68,11.51
2023,8,8,0,96.69,7.43,0.0,261.23,11.55
2023,8,8,1,96.66,7.28,0.0,259.99,11.47
2023,8,8,2,96.64,6.82,0.0,258.24,11.14
2023,8,8,3,96.64,6.71,0.0,257.21,10.72
2023,8,8,4,96.64,6.78,0.0,256.96,10.48
2023,8,8,5,96.64,6.3,29.71,252.08,10.42
2023,8,8,6,96.64,5.2,146.23,244.24,11.69
2023,8,8,7,96.63,7.2,287.45,257.08,14.44
2023,8,8,8,96.62,8.56,453.53,262.08,16.47
2023,8,8,9,96.61,9.32,549.27,261.71,17.65
2023,8,8,10,96.58,9.81,575.09,260.37,18.64
2023,8,8,11,96.55,10.28,641.98,260.55,19.22
2023,8,8,12,96.54,10.6,647.88,262.89,19.21
2023,8,8,13,96.53,10.54,639.73,265.54,19.12
2023,8,8,14,96.52,10.23,537.4,267.9,19.23
2023,8,8,15,96.52,9.94,424.79,269.59,19.18
2023,8,8,16,96.53,9.66,267.05,271.48,18.86
2023,8,8,17,96.53,8.9,161.42,273.87,18.33
2023,8,8,18,96.54,7.75,64.06,274.86,17.27
2023,8,8,19,96.55,7.18,13.6,271.43,14.83
2023,8,8,20,96.56,7.03,0.0,264.64,14.1
2023,8,8,21,96.57,7.54,0.0,262.68,13.77
2023,8,8,22,96.57,7.48,0.0,261.9,13.36
2023,8,8,23,96.56,7.34,0.0,259.7,13.28
2023,8,9,0,96.56,7.28,0.0,258.04,13.24
2023,8,9,1,96.53,6.78,0.0,252.42,12.91
2023,8,9,2,96.48,6.47,0.0,241.46,12.78
2023,8,9,3,96.46,7.56,0.0,243.83,12.99
2023,8,9,4,96.43,8.57,0.0,251.88,13.12
2023,8,9,5,96.44,8.54,18.3,255.1,13.05
2023,8,9,6,96.47,8.04,42.51,256.17,13.45
2023,8,9,7,96.47,7.64,84.16,256.57,14.6
2023,8,9,8,96.5,7.94,132.77,261.51,16.25
2023,8,9,9,96.52,8.7,173.86,270.15,17.34
2023,8,9,10,96.54,8.97,304.45,278.52,17.95
2023,8,9,11,96.55,8.55,365.64,285.37,18.43
2023,8,9,12,96.56,7.91,490.72,290.94,18.73
2023,8,9,13,96.58,7.26,497.6,295.55,18.55
2023,8,9,14,96.62,6.88,441.12,301.78,18.95
2023,8,9,15,96.65,6.42,321.87,309.91,18.78
2023,8,9,16,96.7,6.01,256.54,318.37,18.58
2023,8,9,17,96.74,5.45,169.18,325.81,18.18
2023,8,9,18,96.78,4.6,94.0,332.83,17.07
2023,8,9,19,96.84,4.28,16.82,339.95,14.51
2023,8,9,20,96.9,3.87,0.0,347.65,13.27
2023,8,9,21,96.94,3.27,0.0,355.34,12.62
2023,8,9,22,96.97,2.84,0.0,1.74,12.2
2023,8,9,23,96.99,2.57,0.0,5.94,11.86
2023,8,10,0,97.0,2.32,0.0,8.7,11.51
2023,8,10,1,97.02,2.18,0.0,10.75,10.98
2023,8,10,2,97.03,2.03,0.0,15.64,10.65
2023,8,10,3,97.06,1.85,0.0,20.27,10.29
2023,8,10,4,97.09,1.51,0.0,27.36,10.23
2023,8,10,5,97.13,1.09,30.85,39.17,10.76
2023,8,10,6,97.16,0.67,148.38,64.33,12.26
2023,8,10,7,97.18,0.26,302.02,98.62,14.12
2023,8,10,8,97.21,0.61,459.69,284.74,17.62
2023,8,10,9,97.21,1.19,613.38,279.83,19.27
2023,8,10,10,97.19,1.42,722.09,272.21,20.46
2023,8,10,11,97.15,1.47,760.9,265.11,21.44
2023,8,10,12,97.11,1.37,759.55,259.52,22.23
2023,8,10,13,97.07,1.2,742.01,257.23,22.8
2023,8,10,14,97.05,1.64,637.09,261.25,23.16
2023,8,10,15,97.06,2.42,580.75,267.78,23.18
2023,8,10,16,97.05,2.72,442.06,277.25,22.84
2023,8,10,17,97.03,2.49,292.2,291.73,22.26
2023,8,10,18,97.03,2.05,132.84,312.52,20.83
2023,8,10,19,97.06,1.71,16.98,339.17,18.96
2023,8,10,20,97.12,1.34,0.0,9.08,18.31
2023,8,10,21,97.15,1.06,0.0,49.76,18.15
2023,8,10,22,97.18,1.07,0.0,100.08,17.41
2023,8,10,23,97.19,1.53,0.0,137.49,16.34
2023,8,11,0,97.2,2.16,0.0,158.16,15.08
2023,8,11,1,97.19,2.77,0.0,172.71,13.94
2023,8,11,2,97.2,3.22,0.0,183.06,13.05
2023,8,11,3,97.2,3.47,0.0,189.46,12.26
2023,8,11,4,97.2,3.48,0.0,191.92,11.69
2023,8,11,5,97.22,3.41,31.42,190.97,12.03
2023,8,11,6,97.25,2.84,164.2,189.33,14.83
2023,8,11,7,97.28,1.9,329.9,184.96,16.89
2023,8,11,8,97.29,1.73,498.98,221.53,20.82
2023,8,11,9,97.3,1.53,639.86,231.02,23.1
2023,8,11,10,97.3,1.5,746.48,222.89,24.54
2023,8,11,11,97.28,1.66,812.85,220.81,25.8
2023,8,11,12,97.26,1.87,846.24,227.37,26.87
2023,8,11,13,97.24,1.99,810.85,234.57,27.64
2023,8,11,14,97.22,2.0,734.09,238.92,28.06
2023,8,11,15,97.19,1.91,618.3,239.24,28.12
2023,8,11,16,97.17,1.73,462.8,234.16,27.95
2023,8,11,17,97.15,1.59,284.76,223.81,27.47
2023,8,11,18,97.12,1.48,120.64,200.73,25.87
2023,8,11,19,97.11,2.07,14.48,163.14,23.98
2023,8,11,20,97.11,3.72,0.0,152.52,21.97
2023,8,11,21,97.1,5.47,0.0,155.89,20.62
2023,8,11,22,97.09,6.68,0.0,161.8,19.96
2023,8,11,23,97.09,7.25,0.0,164.56,19.06
2023,8,12,0,97.09,7.36,0.0,163.97,18.1
2023,8,12,1,97.06,7.26,0.0,161.37,17.32
2023,8,12,2,97.03,7.14,0.0,158.49,16.69
2023,8,12,3,97.0,7.02,0.0,156.8,16.1
2023,8,12,4,96.97,7.11,0.0,154.14,15.73
2023,8,12,5,96.96,6.94,25.39,153.18,16.05
2023,8,12,6,96.97,5.18,100.53,158.42,17.46
2023,8,12,7,97.0,4.08,179.52,180.77,19.69
2023,8,12,8,97.02,5.59,273.47,209.22,22.01
2023,8,12,9,97.02,4.29,383.21,210.3,21.63
2023,8,12,10,96.98,3.59,514.03,178.88,22.35
2023,8,12,11,96.94,4.17,639.65,186.45,24.51
2023,8,12,12,96.91,5.01,732.56,212.13,26.94
2023,8,12,13,96.85,5.62,629.01,225.39,28.92
2023,8,12,14,96.78,6.1,468.41,236.39,29.69
2023,8,12,15,96.75,6.69,194.58,246.01,29.56
2023,8,12,16,96.73,6.84,56.08,255.58,28.52
2023,8,12,17,96.74,6.2,62.81,270.36,26.82
2023,8,12,18,96.78,5.65,57.44,288.89,24.32
2023,8,12,19,96.83,5.33,7.8,304.32,21.9
2023,8,12,20,96.88,5.03,0.0,313.62,20.18
2023,8,12,21,96.91,4.57,0.0,315.83,19.16
2023,8,12,22,96.95,3.71,0.0,311.33,18.44
2023,8,12,23,96.96,2.82,0.0,297.06,18.13
2023,8,13,0,96.97,2.32,0.0,272.71,18.04
2023,8,13,1,96.96,2.4,0.0,246.02,17.66
2023,8,13,2,96.96,2.9,0.0,227.84,17.08
2023,8,13,3,96.96,3.45,0.0,216.61,16.9
2023,8,13,4,96.95,3.86,0.0,209.16,16.99
2023,8,13,5,96.96,4.12,20.69,204.28,17.49
2023,8,13,6,96.97,3.76,65.27,200.96,18.8
2023,8,13,7,96.99,3.27,142.37,201.6,20.02
2023,8,13,8,96.99,3.8,245.5,200.22,21.88
2023,8,13,9,96.95,4.63,331.91,202.54,24.08
2023,8,13,10,96.92,5.2,385.22,208.22,25.55
2023,8,13,11,96.89,5.51,428.42,218.67,26.69
2023,8,13,12,96.86,5.47,478.84,231.03,27.21
2023,8,13,13,96.83,5.13,505.22,244.45,27.52
2023,8,13,14,96.82,4.68,459.54,258.24,27.35
2023,8,13,15,96.81,4.01,372.7,268.1,26.73
2023,8,13,16,96.8,3.31,257.66,274.74,26.15
2023,8,13,17,96.8,2.66,199.55,284.65,25.26
2023,8,13,18,96.8,2.02,78.58,306.21,23.78
2023,8,13,19,96.81,1.74,10.25,349.4,22.43
2023,8,13,20,96.81,2.05,0.0,28.72,21.52
2023,8,13,21,96.82,2.44,0.0,45.39,20.59
2023,8,13,22,96.84,2.46,0.0,61.32,19.94
2023,8,13,23,96.84,2.37,0.0,84.51,19.76
2023,8,14,0,96.85,2.39,0.0,115.56,19.66
2023,8,14,1,96.84,3.04,0.0,141.04,19.43
2023,8,14,2,96.82,4.21,0.0,148.34,18.97
2023,8,14,3,96.79,5.36,0.0,147.14,18.51
2023,8,14,4,96.77,5.87,0.0,144.36,18.42
2023,8,14,5,96.77,5.86,16.47,140.68,18.73
2023,8,14,6,96.77,5.16,104.47,139.48,19.67
2023,8,14,7,96.76,4.2,233.88,138.69,20.52
2023,8,14,8,96.76,4.19,378.67,143.41,21.91
2023,8,14,9,96.76,4.21,539.13,150.91,23.07
2023,8,14,10,96.75,3.92,655.29,151.13,24.45
2023,8,14,11,96.73,3.81,716.04,149.28,26.58
2023,8,14,12,96.69,3.7,767.46,155.17,28.97
2023,8,14,13,96.67,3.52,713.15,164.3,29.8
2023,8,14,14,96.65,3.22,630.09,170.49,30.0
2023,8,14,15,96.64,2.86,468.94,174.99,29.86
2023,8,14,16,96.63,2.63,308.6,172.66,29.56
2023,8,14,17,96.61,2.63,196.04,160.54,28.65
2023,8,14,18,96.6,2.83,76.08,148.9,26.74
2023,8,14,19,96.62,3.12,10.05,143.76,25.3
2023,8,14,20,96.63,3.22,0.0,143.19,24.54
2023,8,14,21,96.64,3.02,0.0,144.46,24.14
2023,8,14,22,96.64,2.67,0.0,152.84,23.83
2023,8,14,23,96.65,2.16,0.0,167.88,23.55
2023,8,15,0,96.65,1.66,0.0,182.43,22.99
2023,8,15,1,96.64,1.34,0.0,183.35,22.77
2023,8,15,2,96.62,1.43,0.0,164.44,22.09
2023,8,15,3,96.63,2.03,0.0,152.55,21.09
2023,8,15,4,96.64,2.82,0.0,148.82,20.19
2023,8,15,5,96.67,3.52,21.66,148.08,19.82
2023,8,15,6,96.71,3.95,119.14,150.09,20.91
2023,8,15,7,96.73,3.5,253.78,153.95,21.79
2023,8,15,8,96.75,3.05,405.39,161.15,22.68
2023,8,15,9,96.77,3.43,478.38,174.64,24.4
2023,8,15,10,96.77,3.46,567.16,188.57,25.91
2023,8,15,11,96.78,3.45,538.98,217.91,27.25
2023,8,15,12,96.8,4.84,531.84,248.32,27.93
2023,8,15,13,96.84,6.41,477.94,263.84,27.48
2023,8,15,14,96.87,6.06,493.27,277.11,26.61
2023,8,15,15,96.87,3.74,440.59,296.19,25.86
2023,8,15,16,96.82,1.88,316.34,324.99,25.95
2023,8,15,17,96.8,0.9,182.77,318.86,26.15
2023,8,15,18,96.83,0.8,53.7,262.74,25.32
2023,8,15,19,96.86,1.06,7.54,247.57,24.01
2023,8,15,20,96.88,1.61,0.0,263.01,22.9
2023,8,15,21,96.9,2.35,0.0,279.56,21.97
2023,8,15,22,96.91,2.87,0.0,293.57,21.21
2023,8,15,23,96.91,3.19,0.0,313.11,20.46
2023,8,16,0,96.89,3.4,0.0,330.84,19.5
2023,8,16,1,96.88,3.08,0.0,345.47,18.8
2023,8,16,2,96.9,2.48,0.0,6.52,18.46
2023,8,16,3,96.91,2.22,0.0,31.45,18.05
2023,8,16,4,96.93,2.6,0.0,45.73,17.26
2023,8,16,5,96.97,3.23,20.45,53.55,17.21
2023,8,16,6,96.99,3.1,117.27,63.95,19.23
2023,8,16,7,97.02,2.77,237.31,73.81,21.33
2023,8,16,8,97.03,2.69,381.03,85.84,24.38
2023,8,16,9,97.02,2.28,474.33,101.89,26.27
2023,8,16,10,96.99,2.11,512.16,116.85,27.73
2023,8,16,11,96.96,2.2,563.26,127.48,28.72
2023,8,16,12,96.93,2.33,567.63,134.46,29.32
2023,8,16,13,96.91,2.56,578.47,136.97,29.55
2023,8,16,14,96.89,2.77,520.13,134.89,29.48
2023,8,16,15,96.87,3.03,457.73,127.67,29.23
2023,8,16,16,96.86,3.32,336.7,121.22,28.72
2023,8,16,17,96.85,3.7,205.15,115.81,27.84
2023,8,16,18,96.85,4.31,74.99,110.7,25.85
2023,8,16,19,96.88,5.23,7.5,108.81,23.4
2023,8,16,20,96.91,6.1,0.0,111.08,22.43
2023,8,16,21,96.9,6.83,0.0,113.31,21.8
2023,8,16,22,96.9,6.84,0.0,113.9,21.06
2023,8,16,23,96.89,6.29,0.0,112.49,20.2
2023,8,17,0,96.87,5.71,0.0,109.85,19.47
2023,8,17,1,96.85,5.22,0.0,105.72,19.02
2023,8,17,2,96.84,4.92,0.0,101.36,18.7
2023,8,17,3,96.83,4.72,0.0,99.73,18.19
2023,8,17,4,96.82,4.75,0.0,101.86,17.92
2023,8,17,5,96.82,4.71,16.88,106.18,18.09
2023,8,17,6,96.83,3.89,105.65,113.68,19.16
2023,8,17,7,96.84,3.42,245.23,125.9,20.78
2023,8,17,8,96.85,3.53,407.33,139.22,22.78
2023,8,17,9,96.83,3.63,540.59,148.57,24.92
2023,8,17,10,96.81,3.3,651.98,155.8,26.2
2023,8,17,11,96.79,2.83,700.33,164.32,26.83
2023,8,17,12,96.78,2.25,751.77,175.82,26.91
2023,8,17,13,96.77,1.59,667.89,191.92,26.76
2023,8,17,14,96.77,1.03,541.12,220.7,26.64
2023,8,17,15,96.76,0.68,416.36,271.97,26.46
2023,8,17,16,96.77,1.08,233.26,331.59,25.71
2023,8,17,17,96.77,1.93,61.74,353.02,24.4
2023,8,17,18,96.78,3.06,17.22,6.74,22.53
2023,8,17,19,96.79,4.05,3.52,24.74,20.98
2023,8,17,20,96.81,4.52,0.0,43.04,20.32
2023,8,17,21,96.81,4.47,0.0,59.45,19.84
2023,8,17,22,96.82,3.91,0.0,78.49,19.45
2023,8,17,23,96.82,3.25,0.0,101.53,19.12
2023,8,18,0,96.79,2.59,0.0,125.42,18.73
2023,8,18,1,96.78,2.01,0.0,148.65,18.29
2023,8,18,2,96.77,1.56,0.0,165.48,18.06
2023,8,18,3,96.77,1.2,0.0,163.8,17.79
2023,8,18,4,96.78,1.28,0.0,135.49,17.26
2023,8,18,5,96.8,1.95,17.31,115.95,16.91
2023,8,18,6,96.81,2.26,117.42,109.63,18.12
2023,8,18,7,96.82,2.08,266.14,105.71,19.55
2023,8,18,8,96.82,2.06,423.92,104.04,21.88
2023,8,18,9,96.82,2.09,567.59,111.76,24.31
2023,8,18,10,96.8,2.13,689.05,122.58,26.19
2023,8,18,11,96.79,2.13,750.27,136.78,27.43
2023,8,18,12,96.77,1.95,798.17,148.8,28.25
2023,8,18,13,96.75,1.59,764.62,159.61,28.82
2023,8,18,14,96.74,1.23,687.59,168.26,29.11
2023,8,18,15,96.72,0.98,573.76,167.52,29.08
2023,8,18,16,96.71,0.83,425.27,159.0,28.81
2023,8,18,17,96.71,0.8,258.4,141.78,28.25
2023,8,18,18,96.71,1.1,93.5,118.02,26.83
2023,8,18,19,96.71,1.98,7.53,106.07,24.65
2023,8,18,20,96.73,3.0,0.0,105.88,23.08
2023,8,18,21,96.73,3.82,0.0,109.36,21.81
2023,8,18,22,96.74,4.36,0.0,115.79,20.84
2023,8,18,23,96.75,4.69,0.0,124.54,20.05
2023,8,19,0,96.74,4.83,0.0,133.56,19.31
2023,8,19,1,96.74,4.84,0.0,140.76,18.67
2023,8,19,2,96.73,4.73,0.0,144.34,18.1
2023,8,19,3,96.73,4.63,0.0,143.92,17.56
2023,8,19,4,96.73,4.91,0.0,139.84,17.01
2023,8,19,5,96.74,5.51,17.66,136.67,17.17
2023,8,19,6,96.77,5.39,123.96,136.17,19.9
2023,8,19,7,96.8,4.2,297.26,137.26,21.9
2023,8,19,8,96.82,4.67,460.74,146.04,25.04
2023,8,19,9,96.85,4.77,602.02,150.87,27.49
2023,8,19,10,96.86,4.4,707.8,153.84,28.97
2023,8,19,11,96.87,3.88,767.33,160.21,30.09
2023,8,19,12,96.86,3.26,800.2,169.66,31.01
2023,8,19,13,96.86,2.74,767.03,180.0,31.6
2023,8,19,14,96.85,2.35,686.04,190.15,31.96
2023,8,19,15,96.85,2.01,532.41,201.18,32.01
2023,8,19,16,96.86,1.71,333.02,215.72,31.72
2023,8,19,17,96.86,1.38,192.34,234.42,31.21
2023,8,19,18,96.87,0.81,70.04,246.15,29.62
2023,8,19,19,96.91,0.36,6.74,300.96,28.72
2023,8,19,20,96.95,0.61,0.0,25.91,27.57
2023,8,19,21,96.98,1.09,0.0,78.45,26.4
2023,8,19,22,97.0,1.75,0.0,118.51,25.22
2023,8,19,23,97.01,2.59,0.0,146.31,23.68
2023,8,20,0,97.02,3.3,0.0,165.73,22.39
2023,8,20,1,97.02,3.7,0.0,180.36,21.37
2023,8,20,2,97.04,3.76,0.0,191.03,20.69
2023,8,20,3,97.06,3.49,0.0,196.37,20.11
2023,8,20,4,97.08,3.04,0.0,196.43,19.74
2023,8,20,5,97.11,2.54,15.48,190.27,19.75
2023,8,20,6,97.14,1.98,119.62,176.83,21.58
2023,8,20,7,97.18,1.5,286.29,164.95,23.12
2023,8,20,8,97.18,2.34,432.38,187.86,26.8
2023,8,20,9,97.19,3.08,562.51,190.68,29.11
2023,8,20,10,97.18,3.41,676.75,188.97,30.5
2023,8,20,11,97.16,3.56,727.3,189.86,31.51
2023,8,20,12,97.14,3.52,759.45,195.98,32.26
2023,8,20,13,97.11,3.36,706.66,205.31,32.69
2023,8,20,14,97.09,3.22,655.13,216.43,32.93
2023,8,20,15,97.06,3.11,541.59,228.06,32.86
2023,8,20,16,97.04,2.96,390.78,238.7,32.48
2023,8,20,17,97.02,2.73,236.12,249.08,31.68
2023,8,20,18,97.02,2.36,80.14,267.16,29.49
2023,8,20,19,97.05,2.17,0.0,299.51,27.58
2023,8,20,20,97.1,2.32,0.0,334.9,26.4
2023,8,20,21,97.13,2.5,0.0,4.12,25.48
2023,8,20,22,97.16,2.54,0.0,23.34,24.5
2023,8,20,23,97.17,2.46,0.0,39.34,23.98
2023,8,21,0,97.17,2.28,0.0,50.14,23.55
2023,8,21,1,97.17,2.21,0.0,59.35,23.44
2023,8,21,2,97.16,2.16,0.0,67.43,23.19
2023,8,21,3,97.16,1.98,0.0,68.7,22.9
2023,8,21,4,97.18,1.92,0.0,62.08,22.52
2023,8,21,5,97.2,2.05,14.52,57.46,22.01
2023,8,21,6,97.23,1.94,111.39,54.01,23.06
2023,8,21,7,97.26,1.81,273.39,39.39,24.45
2023,8,21,8,97.27,2.24,429.41,20.39,26.92
2023,8,21,9,97.26,2.09,571.63,4.71,28.29
2023,8,21,10,97.26,2.0,688.41,348.08,29.48
2023,8,21,11,97.25,2.07,748.41,330.15,30.73
2023,8,21,12,97.22,2.33,736.53,313.91,31.44
2023,8,21,13,97.19,2.72,646.27,303.64,31.72
2023,8,21,14,97.16,3.14,561.83,299.3,31.66
2023,8,21,15,97.13,3.52,498.7,300.09,31.36
2023,8,21,16,97.11,3.66,364.57,304.13,30.82
2023,8,21,17,97.09,3.53,220.77,309.43,29.91
2023,8,21,18,97.08,3.58,76.09,321.65,28.14
2023,8,21,19,97.09,3.94,0.0,341.6,25.77
2023,8,21,20,97.1,4.04,0.0,3.22,24.95
2023,8,21,21,97.1,3.89,0.0,27.03,24.24
2023,8,21,22,97.09,3.73,0.0,53.01,23.52
2023,8,21,23,97.09,3.64,0.0,76.2,22.96
2023,8,22,0,97.05,3.6,0.0,94.24,22.5
2023,8,22,1,97.02,3.42,0.0,107.81,22.08
2023,8,22,2,97.0,3.06,0.0,121.01,21.84
2023,8,22,3,96.98,2.69,0.0,137.47,21.69
2023,8,22,4,96.97,2.21,0.0,164.0,21.5
2023,8,22,5,96.98,2.19,13.22,197.85,21.17
2023,8,22,6,96.98,2.34,112.12,220.66,22.66
2023,8,22,7,96.99,2.53,264.42,251.06,24.62
2023,8,22,8,96.99,4.07,430.84,270.44,27.44
2023,8,22,9,96.99,5.06,556.95,273.63,28.79
2023,8,22,10,96.98,5.57,672.0,276.36,29.78
2023,8,22,11,96.97,5.88,703.47,278.4,30.55
2023,8,22,12,96.94,6.17,702.92,280.5,31.11
2023,8,22,13,96.91,6.36,629.34,283.51,31.38
2023,8,22,14,96.9,6.35,580.01,288.06,31.36
2023,8,22,15,96.88,6.18,474.6,293.39,30.96
2023,8,22,16,96.88,5.9,335.55,299.58,30.2
2023,8,22,17,96.87,5.59,198.71,308.25,29.0
2023,8,22,18,96.88,5.48,64.38,324.34,26.64
2023,8,22,19,96.91,6.02,0.0,343.19,23.94
2023,8,22,20,96.94,6.47,0.0,359.45,23.12
2023,8,22,21,96.95,6.52,0.0,11.96,22.37
2023,8,22,22,96.95,6.06,0.0,19.04,21.65
2023,8,22,23,96.97,5.39,0.0,22.77,20.85
2023,8,23,0,96.97,4.77,0.0,26.15,20.17
2023,8,23,1,96.97,4.18,0.0,30.45,19.26
2023,8,23,2,96.97,3.58,0.0,38.97,18.62
2023,8,23,3,96.96,3.0,0.0,50.8,18.15
2023,8,23,4,96.95,2.71,0.0,63.07,17.76
2023,8,23,5,96.97,2.59,12.09,74.79,17.69
2023,8,23,6,96.99,2.09,95.53,87.43,19.4
2023,8,23,7,97.01,0.57,222.77,65.88,21.84
2023,8,23,8,97.02,1.71,378.16,307.39,24.71
2023,8,23,9,97.03,2.63,528.44,301.75,26.09
2023,8,23,10,97.03,3.21,672.01,302.57,27.22
2023,8,23,11,97.02,3.68,731.72,305.24,28.08
2023,8,23,12,96.99,3.99,763.68,307.61,28.7
2023,8,23,13,96.97,4.13,716.43,308.71,29.08
2023,8,23,14,96.95,4.27,648.8,308.99,29.19
2023,8,23,15,96.93,4.43,530.48,310.49,29.05
2023,8,23,16,96.92,4.51,376.14,313.6,28.48
2023,8,23,17,96.92,4.47,214.23,319.89,27.4
2023,8,23,18,96.92,4.59,68.3,334.48,24.93
2023,8,23,19,96.96,4.93,0.0,352.81,22.01
2023,8,23,20,96.99,5.07,0.0,9.75,20.96
2023,8,23,21,97.0,5.07,0.0,25.06,20.11
2023,8,23,22,97.0,4.87,0.0,39.21,19.37
2023,8,23,23,96.99,4.56,0.0,54.21,18.71
2023,8,24,0,96.97,4.26,0.0,68.71,18.12
2023,8,24,1,96.96,4.05,0.0,82.35,17.56
2023,8,24,2,96.95,4.11,0.0,96.54,17.0
2023,8,24,3,96.92,4.42,0.0,108.34,16.47
2023,8,24,4,96.9,4.68,0.0,113.91,16.01
2023,8,24,5,96.9,4.94,11.61,114.86,16.0
2023,8,24,6,96.9,4.54,75.48,115.9,18.41
2023,8,24,7,96.89,3.31,189.42,116.99,20.42
2023,8,24,8,96.86,2.93,314.27,123.01,24.09
2023,8,24,9,96.81,3.22,468.54,128.99,26.65
2023,8,24,10,96.76,3.54,588.57,136.61,28.15
2023,8,24,11,96.72,3.41,662.36,147.44,29.46
2023,8,24,12,96.67,3.08,687.03,159.36,30.63
2023,8,24,13,96.61,2.72,648.76,170.59,31.44
2023,8,24,14,96.53,2.5,543.14,175.88,31.78
2023,8,24,15,96.45,2.5,437.74,176.41,31.72
2023,8,24,16,96.41,2.54,299.41,175.41,31.27
2023,8,24,17,96.39,2.77,162.49,170.43,30.41
2023,8,24,18,96.36,3.75,33.84,153.01,27.49
2023,8,24,19,96.34,5.44,0.0,144.17,24.93
2023,8,24,20,96.32,6.68,0.0,147.8,24.45
2023,8,24,21,96.3,6.83,0.0,162.21,24.02
2023,8,24,22,96.31,7.06,0.0,187.24,23.47
2023,8,24,23,96.28,7.29,0.0,203.55,22.62
2023,8,25,0,96.26,6.54,0.0,213.31,21.28
2023,8,25,1,96.25,6.3,0.0,221.18,20.26
2023,8,25,2,96.28,6.15,0.0,229.64,19.24
2023,8,25,3,96.3,5.62,0.0,230.76,18.47
2023,8,25,4,96.31,4.95,0.0,230.18,17.76
2023,8,25,5,96.31,4.33,10.01,227.12,17.44
2023,8,25,6,96.31,3.41,71.14,222.49,18.36
